"agency_cd","site_no","Date","GH_Max","GH_Min","GH","year","month","day"
"USGS","02098206",2020-01-14,6.06,4.39,5.32,"2020","01","14"
"USGS","02098206",2020-01-15,6.1,5.69,5.99,"2020","01","15"
"USGS","02098206",2020-01-16,6,4.7,5.65,"2020","01","16"
"USGS","02098206",2020-01-17,5.79,5.28,5.57,"2020","01","17"
"USGS","02098206",2020-01-18,5.43,5.22,5.32,"2020","01","18"
"USGS","02098206",2020-01-19,5.26,5.09,5.18,"2020","01","19"
"USGS","02098206",2020-01-20,5.14,3.92,4.49,"2020","01","20"
"USGS","02098206",2020-01-21,3.96,2.73,3.29,"2020","01","21"
"USGS","02098206",2020-01-22,2.78,2.71,2.74,"2020","01","22"
"USGS","02098206",2020-01-23,2.74,2.3,2.49,"2020","01","23"
"USGS","02098206",2020-01-24,2.36,2.25,2.31,"2020","01","24"
"USGS","02098206",2020-01-25,5.01,2.32,3.28,"2020","01","25"
"USGS","02098206",2020-01-26,5.43,4.44,5.16,"2020","01","26"
"USGS","02098206",2020-01-27,6.26,3.7,4.81,"2020","01","27"
"USGS","02098206",2020-01-28,6.25,5.73,6.05,"2020","01","28"
"USGS","02098206",2020-01-29,5.99,5.55,5.84,"2020","01","29"
"USGS","02098206",2020-01-30,5.83,5.51,5.76,"2020","01","30"
"USGS","02098206",2020-01-31,5.73,4.2,4.98,"2020","01","31"
"USGS","02098206",2020-02-01,4.77,4.2,4.43,"2020","02","01"
"USGS","02098206",2020-02-02,4.91,4.65,4.82,"2020","02","02"
"USGS","02098206",2020-02-03,5.35,4.54,5,"2020","02","03"
"USGS","02098206",2020-02-04,5.28,5.02,5.19,"2020","02","04"
"USGS","02098206",2020-02-05,5.16,2.6,3.94,"2020","02","05"
"USGS","02098206",2020-02-06,10.66,2.58,4.45,"2020","02","06"
"USGS","02098206",2020-02-07,13.11,9.64,11.67,"2020","02","07"
"USGS","02098206",2020-02-08,11.13,9.59,10.24,"2020","02","08"
"USGS","02098206",2020-02-09,11.18,9.32,10.6,"2020","02","09"
"USGS","02098206",2020-02-10,9.32,4.74,7.19,"2020","02","10"
"USGS","02098206",2020-02-11,5.98,3.56,4.88,"2020","02","11"
"USGS","02098206",2020-02-12,10,5.94,7.88,"2020","02","12"
"USGS","02098206",2020-02-13,10.03,9.84,9.93,"2020","02","13"
"USGS","02098206",2020-02-14,10.48,10.02,10.26,"2020","02","14"
"USGS","02098206",2020-02-15,10.47,9.83,10.14,"2020","02","15"
"USGS","02098206",2020-02-16,9.85,9.54,9.67,"2020","02","16"
"USGS","02098206",2020-02-17,9.56,9.37,9.47,"2020","02","17"
"USGS","02098206",2020-02-18,9.41,9.3,9.35,"2020","02","18"
"USGS","02098206",2020-02-19,9.32,9.21,9.27,"2020","02","19"
"USGS","02098206",2020-02-20,9.24,9.17,9.21,"2020","02","20"
"USGS","02098206",2020-02-21,9.24,9.18,9.22,"2020","02","21"
"USGS","02098206",2020-02-22,9.3,9.23,9.26,"2020","02","22"
"USGS","02098206",2020-02-23,9.26,9.08,9.17,"2020","02","23"
"USGS","02098206",2020-02-24,9.1,8.97,9.03,"2020","02","24"
"USGS","02098206",2020-02-25,9.14,8.94,9.01,"2020","02","25"
"USGS","02098206",2020-02-26,9.19,5.4,7.73,"2020","02","26"
"USGS","02098206",2020-02-27,6.68,6.39,6.56,"2020","02","27"
"USGS","02098206",2020-02-28,6.54,3.3,5.57,"2020","02","28"
"USGS","02098206",2020-02-29,4.18,3.05,3.99,"2020","02","29"
"USGS","02098206",2020-03-01,3.7,3.51,3.67,"2020","03","01"
"USGS","02098206",2020-03-02,3.67,3.61,3.64,"2020","03","02"
"USGS","02098206",2020-03-03,3.63,2.97,3.42,"2020","03","03"
"USGS","02098206",2020-03-04,3.09,2.96,3.02,"2020","03","04"
"USGS","02098206",2020-03-05,3.57,3.07,3.36,"2020","03","05"
"USGS","02098206",2020-03-06,3.53,2.93,3.29,"2020","03","06"
"USGS","02098206",2020-03-07,2.97,2.89,2.93,"2020","03","07"
"USGS","02098206",2020-03-08,2.94,2.44,2.67,"2020","03","08"
"USGS","02098206",2020-03-09,2.47,2.4,2.44,"2020","03","09"
"USGS","02098206",2020-03-10,2.62,2.43,2.53,"2020","03","10"
"USGS","02098206",2020-03-11,2.68,2.54,2.6,"2020","03","11"
"USGS","02098206",2020-03-12,2.7,2.62,2.67,"2020","03","12"
"USGS","02098206",2020-03-13,2.71,2.53,2.63,"2020","03","13"
"USGS","02098206",2020-03-14,2.56,2.52,2.54,"2020","03","14"
"USGS","02098206",2020-03-15,2.57,2.5,2.54,"2020","03","15"
"USGS","02098206",2020-03-16,2.53,2.46,2.49,"2020","03","16"
"USGS","02098206",2020-03-17,2.5,2.29,2.37,"2020","03","17"
"USGS","02098206",2020-03-18,2.32,2.23,2.28,"2020","03","18"
"USGS","02098206",2020-03-19,2.27,2.23,2.25,"2020","03","19"
"USGS","02098206",2020-03-20,2.29,2.21,2.26,"2020","03","20"
"USGS","02098206",2020-03-21,2.29,2.21,2.24,"2020","03","21"
"USGS","02098206",2020-03-22,2.6,2.23,2.35,"2020","03","22"
"USGS","02098206",2020-03-23,2.64,2.56,2.6,"2020","03","23"
"USGS","02098206",2020-03-24,2.69,2.61,2.64,"2020","03","24"
"USGS","02098206",2020-03-25,5.42,2.66,3.86,"2020","03","25"
"USGS","02098206",2020-03-26,6.67,5.42,6.17,"2020","03","26"
"USGS","02098206",2020-03-27,6.52,5.32,6.1,"2020","03","27"
"USGS","02098206",2020-03-28,6.5,6.21,6.38,"2020","03","28"
"USGS","02098206",2020-03-29,6.32,5.15,5.94,"2020","03","29"
"USGS","02098206",2020-03-30,5.17,3.51,4.45,"2020","03","30"
"USGS","02098206",2020-03-31,3.9,3.75,3.83,"2020","03","31"
"USGS","02098206",2020-04-01,3.81,2.67,3.29,"2020","04","01"
"USGS","02098206",2020-04-02,2.7,2.43,2.58,"2020","04","02"
"USGS","02098206",2020-04-03,2.49,2.34,2.42,"2020","04","03"
"USGS","02098206",2020-04-04,2.39,2.32,2.35,"2020","04","04"
"USGS","02098206",2020-04-05,2.36,2.3,2.33,"2020","04","05"
"USGS","02098206",2020-04-06,2.39,2.28,2.33,"2020","04","06"
"USGS","02098206",2020-04-07,2.36,2.32,2.34,"2020","04","07"
"USGS","02098206",2020-04-08,2.37,2.29,2.34,"2020","04","08"
"USGS","02098206",2020-04-09,2.4,2.3,2.33,"2020","04","09"
"USGS","02098206",2020-04-10,2.39,2.29,2.35,"2020","04","10"
"USGS","02098206",2020-04-11,2.4,2.35,2.37,"2020","04","11"
"USGS","02098206",2020-04-12,2.42,2.35,2.37,"2020","04","12"
"USGS","02098206",2020-04-13,2.71,2.32,2.41,"2020","04","13"
"USGS","02098206",2020-04-14,5.01,2.7,3.92,"2020","04","14"
"USGS","02098206",2020-04-15,5.15,4.11,4.84,"2020","04","15"
"USGS","02098206",2020-04-16,5.07,3.98,4.71,"2020","04","16"
"USGS","02098206",2020-04-17,4.06,3.23,3.83,"2020","04","17"
"USGS","02098206",2020-04-18,3.45,2.88,3.15,"2020","04","18"
"USGS","02098206",2020-04-19,2.91,2.55,2.75,"2020","04","19"
"USGS","02098206",2020-04-20,2.58,2.38,2.49,"2020","04","20"
"USGS","02098206",2020-04-21,2.84,2.35,2.59,"2020","04","21"
"USGS","02098206",2020-04-22,2.85,2.73,2.8,"2020","04","22"
"USGS","02098206",2020-04-23,2.75,2.64,2.69,"2020","04","23"
"USGS","02098206",2020-04-24,2.67,2.58,2.62,"2020","04","24"
"USGS","02098206",2020-04-25,2.61,2.57,2.59,"2020","04","25"
"USGS","02098206",2020-04-26,2.61,2.51,2.58,"2020","04","26"
"USGS","02098206",2020-04-27,3.45,2.4,2.81,"2020","04","27"
"USGS","02098206",2020-04-28,3.48,2.87,3.22,"2020","04","28"
"USGS","02098206",2020-04-29,2.89,2.69,2.8,"2020","04","29"
"USGS","02098206",2020-04-30,4.7,2.71,3.26,"2020","04","30"
"USGS","02098206",2020-05-01,6.14,4.7,5.55,"2020","05","01"
"USGS","02098206",2020-05-02,5.73,4.92,5.2,"2020","05","02"
"USGS","02098206",2020-05-03,4.95,4.43,4.75,"2020","05","03"
"USGS","02098206",2020-05-04,5.36,4.6,5,"2020","05","04"
"USGS","02098206",2020-05-05,5.34,5.15,5.26,"2020","05","05"
"USGS","02098206",2020-05-06,5.26,3.75,4.49,"2020","05","06"
"USGS","02098206",2020-05-07,3.95,3.31,3.72,"2020","05","07"
"USGS","02098206",2020-05-08,3.33,2.4,2.82,"2020","05","08"
"USGS","02098206",2020-05-09,2.43,2.37,2.4,"2020","05","09"
"USGS","02098206",2020-05-10,2.43,2.38,2.4,"2020","05","10"
"USGS","02098206",2020-05-11,2.41,2.31,2.36,"2020","05","11"
"USGS","02098206",2020-05-12,2.39,2.21,2.31,"2020","05","12"
"USGS","02098206",2020-05-13,2.24,2.18,2.2,"2020","05","13"
"USGS","02098206",2020-05-14,2.24,2.15,2.21,"2020","05","14"
"USGS","02098206",2020-05-15,2.25,2.21,2.22,"2020","05","15"
"USGS","02098206",2020-05-16,2.23,2.19,2.21,"2020","05","16"
"USGS","02098206",2020-05-17,2.22,2.17,2.2,"2020","05","17"
"USGS","02098206",2020-05-18,2.3,2.14,2.22,"2020","05","18"
"USGS","02098206",2020-05-19,2.39,2.25,2.34,"2020","05","19"
"USGS","02098206",2020-05-20,3.75,2.36,2.56,"2020","05","20"
"USGS","02098206",2020-05-21,8.78,3.75,7.53,"2020","05","21"
"USGS","02098206",2020-05-22,9.16,8.53,8.81,"2020","05","22"
"USGS","02098206",2020-05-23,9.21,8.52,8.88,"2020","05","23"
"USGS","02098206",2020-05-24,8.96,5.37,8.09,"2020","05","24"
"USGS","02098206",2020-05-25,7.33,3.77,5.54,"2020","05","25"
"USGS","02098206",2020-05-26,8.79,7.32,7.93,"2020","05","26"
"USGS","02098206",2020-05-27,8.54,7.48,7.89,"2020","05","27"
"USGS","02098206",2020-05-28,10.17,7.4,8.27,"2020","05","28"
"USGS","02098206",2020-05-29,11.37,10.17,10.73,"2020","05","29"
"USGS","02098206",2020-05-30,11.44,10.81,11.09,"2020","05","30"
"USGS","02098206",2020-05-31,11.4,10.31,10.9,"2020","05","31"
"USGS","02098206",2020-06-01,10.66,9.96,10.24,"2020","06","01"
"USGS","02098206",2020-06-02,9.98,9.66,9.82,"2020","06","02"
"USGS","02098206",2020-06-03,9.67,9.44,9.55,"2020","06","03"
"USGS","02098206",2020-06-04,9.47,9.25,9.36,"2020","06","04"
"USGS","02098206",2020-06-05,9.29,9.1,9.19,"2020","06","05"
"USGS","02098206",2020-06-06,9.13,7.42,8.25,"2020","06","06"
"USGS","02098206",2020-06-07,7.47,7.21,7.35,"2020","06","07"
"USGS","02098206",2020-06-08,7.25,3.7,6.07,"2020","06","08"
"USGS","02098206",2020-06-09,4.76,3.67,4.06,"2020","06","09"
"USGS","02098206",2020-06-10,4.77,4.55,4.73,"2020","06","10"
"USGS","02098206",2020-06-11,4.76,2.99,3.92,"2020","06","11"
"USGS","02098206",2020-06-12,5.99,3.3,4.68,"2020","06","12"
"USGS","02098206",2020-06-13,4.83,3.75,4.24,"2020","06","13"
"USGS","02098206",2020-06-14,3.75,3.44,3.57,"2020","06","14"
"USGS","02098206",2020-06-15,3.46,3.34,3.39,"2020","06","15"
"USGS","02098206",2020-06-16,4.15,3.24,3.51,"2020","06","16"
"USGS","02098206",2020-06-17,4.48,4.15,4.35,"2020","06","17"
"USGS","02098206",2020-06-18,4.3,3.97,4.17,"2020","06","18"
"USGS","02098206",2020-06-19,4.14,3.63,3.87,"2020","06","19"
"USGS","02098206",2020-06-20,5.13,3.93,4.23,"2020","06","20"
"USGS","02098206",2020-06-21,5.19,4,4.59,"2020","06","21"
"USGS","02098206",2020-06-22,4,3.59,3.75,"2020","06","22"
"USGS","02098206",2020-06-23,3.86,3.03,3.44,"2020","06","23"
"USGS","02098206",2020-06-24,3.9,3.73,3.85,"2020","06","24"
"USGS","02098206",2020-06-25,3.82,3.21,3.61,"2020","06","25"
"USGS","02098206",2020-06-26,3.23,2.61,3.03,"2020","06","26"
"USGS","02098206",2020-06-27,2.63,2.57,2.6,"2020","06","27"
"USGS","02098206",2020-06-28,2.63,2.56,2.6,"2020","06","28"
"USGS","02098206",2020-06-29,2.62,2.45,2.55,"2020","06","29"
"USGS","02098206",2020-06-30,2.47,2.37,2.42,"2020","06","30"
"USGS","02098206",2020-07-01,2.56,2.34,2.47,"2020","07","01"
"USGS","02098206",2020-07-02,2.5,2.46,2.48,"2020","07","02"
"USGS","02098206",2020-07-03,2.49,2.46,2.47,"2020","07","03"
"USGS","02098206",2020-07-04,2.5,2.45,2.48,"2020","07","04"
"USGS","02098206",2020-07-05,2.5,2.46,2.48,"2020","07","05"
"USGS","02098206",2020-07-06,2.55,2.43,2.47,"2020","07","06"
"USGS","02098206",2020-07-07,2.45,2.35,2.39,"2020","07","07"
"USGS","02098206",2020-07-08,2.38,2.26,2.32,"2020","07","08"
"USGS","02098206",2020-07-09,2.4,2.27,2.32,"2020","07","09"
"USGS","02098206",2020-07-10,2.37,2.27,2.32,"2020","07","10"
"USGS","02098206",2020-07-11,2.45,2.27,2.32,"2020","07","11"
"USGS","02098206",2020-07-12,2.58,2.42,2.51,"2020","07","12"
"USGS","02098206",2020-07-13,2.52,2.36,2.45,"2020","07","13"
"USGS","02098206",2020-07-14,2.44,2.32,2.37,"2020","07","14"
"USGS","02098206",2020-07-15,2.35,2.24,2.3,"2020","07","15"
"USGS","02098206",2020-07-16,2.27,2.21,2.24,"2020","07","16"
"USGS","02098206",2020-07-17,2.44,2.17,2.24,"2020","07","17"
"USGS","02098206",2020-07-18,2.44,2.22,2.31,"2020","07","18"
"USGS","02098206",2020-07-19,2.46,2.26,2.39,"2020","07","19"
"USGS","02098206",2020-07-20,2.47,2.36,2.42,"2020","07","20"
"USGS","02098206",2020-07-21,2.38,2.25,2.31,"2020","07","21"
"USGS","02098206",2020-07-22,2.28,2.2,2.24,"2020","07","22"
"USGS","02098206",2020-07-23,2.34,2.16,2.23,"2020","07","23"
"USGS","02098206",2020-07-24,2.35,2.23,2.27,"2020","07","24"
"USGS","02098206",2020-07-25,2.36,2.23,2.29,"2020","07","25"
"USGS","02098206",2020-07-26,2.61,2.33,2.51,"2020","07","26"
"USGS","02098206",2020-07-27,2.61,2.54,2.57,"2020","07","27"
"USGS","02098206",2020-07-28,2.62,2.49,2.54,"2020","07","28"
"USGS","02098206",2020-07-29,2.81,2.56,2.7,"2020","07","29"
"USGS","02098206",2020-07-30,3.26,2.78,2.98,"2020","07","30"
"USGS","02098206",2020-07-31,3.26,2.42,2.95,"2020","07","31"
"USGS","02098206",2020-08-01,2.45,2.37,2.4,"2020","08","01"
"USGS","02098206",2020-08-02,2.39,2.14,2.27,"2020","08","02"
"USGS","02098206",2020-08-03,2.49,2.1,2.19,"2020","08","03"
"USGS","02098206",2020-08-04,3.45,2.49,3.1,"2020","08","04"
"USGS","02098206",2020-08-05,4.24,3.44,3.81,"2020","08","05"
"USGS","02098206",2020-08-06,4.16,3.91,4.02,"2020","08","06"
"USGS","02098206",2020-08-07,3.95,3.18,3.8,"2020","08","07"
"USGS","02098206",2020-08-08,3.18,2.78,2.94,"2020","08","08"
"USGS","02098206",2020-08-09,3.96,2.78,3.26,"2020","08","09"
"USGS","02098206",2020-08-10,4.13,3.95,4.05,"2020","08","10"
"USGS","02098206",2020-08-11,4.1,3.93,4,"2020","08","11"
"USGS","02098206",2020-08-12,3.95,3.85,3.89,"2020","08","12"
"USGS","02098206",2020-08-13,3.91,3.32,3.7,"2020","08","13"
"USGS","02098206",2020-08-14,3.33,2.64,2.88,"2020","08","14"
"USGS","02098206",2020-08-15,3.42,2.65,2.84,"2020","08","15"
"USGS","02098206",2020-08-16,3.52,3.05,3.27,"2020","08","16"
"USGS","02098206",2020-08-17,4.39,3.07,3.65,"2020","08","17"
"USGS","02098206",2020-08-18,4.37,3.18,3.88,"2020","08","18"
"USGS","02098206",2020-08-19,5.07,2.39,3.28,"2020","08","19"
"USGS","02098206",2020-08-20,5.16,4.9,5.09,"2020","08","20"
"USGS","02098206",2020-08-21,5.12,3.3,4.5,"2020","08","21"
"USGS","02098206",2020-08-22,4,3.27,3.83,"2020","08","22"
"USGS","02098206",2020-08-23,4.27,3.42,3.94,"2020","08","23"
"USGS","02098206",2020-08-24,4.04,2.8,3.58,"2020","08","24"
"USGS","02098206",2020-08-25,2.8,2.35,2.52,"2020","08","25"
"USGS","02098206",2020-08-26,2.35,2.29,2.32,"2020","08","26"
"USGS","02098206",2020-08-27,2.31,2.28,2.3,"2020","08","27"
"USGS","02098206",2020-08-28,2.29,2.27,2.28,"2020","08","28"
"USGS","02098206",2020-08-29,2.29,2.17,2.24,"2020","08","29"
"USGS","02098206",2020-08-30,2.26,2.17,2.21,"2020","08","30"
"USGS","02098206",2020-08-31,2.26,2.16,2.2,"2020","08","31"
"USGS","02098206",2020-09-01,2.18,2.06,2.11,"2020","09","01"
"USGS","02098206",2020-09-02,2.77,2.04,2.27,"2020","09","02"
"USGS","02098206",2020-09-03,2.8,2.77,2.78,"2020","09","03"
"USGS","02098206",2020-09-04,2.82,2.76,2.78,"2020","09","04"
"USGS","02098206",2020-09-05,2.89,2.76,2.81,"2020","09","05"
"USGS","02098206",2020-09-06,2.9,2.85,2.87,"2020","09","06"
"USGS","02098206",2020-09-07,2.88,2.26,2.58,"2020","09","07"
"USGS","02098206",2020-09-08,2.28,2.16,2.23,"2020","09","08"
"USGS","02098206",2020-09-09,2.18,2.15,2.16,"2020","09","09"
"USGS","02098206",2020-09-10,2.16,2.14,2.15,"2020","09","10"
"USGS","02098206",2020-09-11,2.18,2.07,2.12,"2020","09","11"
"USGS","02098206",2020-09-12,2.13,2.1,2.12,"2020","09","12"
"USGS","02098206",2020-09-13,2.13,2.09,2.11,"2020","09","13"
"USGS","02098206",2020-09-14,2.12,2.08,2.1,"2020","09","14"
"USGS","02098206",2020-09-15,2.12,2.08,2.1,"2020","09","15"
"USGS","02098206",2020-09-16,2.11,2.01,2.07,"2020","09","16"
"USGS","02098206",2020-09-17,2.17,2.01,2.06,"2020","09","17"
"USGS","02098206",2020-09-18,2.36,2.14,2.27,"2020","09","18"
"USGS","02098206",2020-09-19,3.95,2.22,3.28,"2020","09","19"
"USGS","02098206",2020-09-20,4.03,3.77,3.92,"2020","09","20"
"USGS","02098206",2020-09-21,3.97,3.83,3.88,"2020","09","21"
"USGS","02098206",2020-09-22,3.84,3.64,3.8,"2020","09","22"
"USGS","02098206",2020-09-23,3.81,3.75,3.77,"2020","09","23"
"USGS","02098206",2020-09-24,3.78,3.73,3.75,"2020","09","24"
"USGS","02098206",2020-09-25,3.76,2.64,3.13,"2020","09","25"
"USGS","02098206",2020-09-26,3.4,3.03,3.28,"2020","09","26"
"USGS","02098206",2020-09-27,4.12,3.09,3.42,"2020","09","27"
"USGS","02098206",2020-09-28,4.12,3.93,4.01,"2020","09","28"
"USGS","02098206",2020-09-29,3.97,3.8,3.9,"2020","09","29"
"USGS","02098206",2020-09-30,4.08,3.94,4.02,"2020","09","30"
"USGS","02098206",2020-10-01,4.22,3.9,4.12,"2020","10","01"
"USGS","02098206",2020-10-02,4.15,3.91,4.02,"2020","10","02"
"USGS","02098206",2020-10-03,3.92,3.81,3.87,"2020","10","03"
"USGS","02098206",2020-10-04,3.82,3.76,3.79,"2020","10","04"
"USGS","02098206",2020-10-05,3.78,2.33,2.94,"2020","10","05"
"USGS","02098206",2020-10-06,2.35,2.28,2.31,"2020","10","06"
"USGS","02098206",2020-10-07,2.31,2.23,2.27,"2020","10","07"
"USGS","02098206",2020-10-08,2.3,2.26,2.27,"2020","10","08"
"USGS","02098206",2020-10-09,2.29,2.26,2.27,"2020","10","09"
"USGS","02098206",2020-10-10,2.3,2.25,2.27,"2020","10","10"
"USGS","02098206",2020-10-11,2.44,2.26,2.32,"2020","10","11"
"USGS","02098206",2020-10-12,4.9,2.44,3.77,"2020","10","12"
"USGS","02098206",2020-10-13,4.86,4.43,4.65,"2020","10","13"
"USGS","02098206",2020-10-14,4.45,4.04,4.21,"2020","10","14"
"USGS","02098206",2020-10-15,4.05,3.89,3.96,"2020","10","15"
"USGS","02098206",2020-10-16,4.2,3.88,3.99,"2020","10","16"
"USGS","02098206",2020-10-17,4.28,4.16,4.23,"2020","10","17"
"USGS","02098206",2020-10-18,4.17,3.9,4.02,"2020","10","18"
"USGS","02098206",2020-10-19,4.01,3.41,3.91,"2020","10","19"
"USGS","02098206",2020-10-20,3.98,3.91,3.94,"2020","10","20"
"USGS","02098206",2020-10-21,3.92,2.6,3.29,"2020","10","21"
"USGS","02098206",2020-10-22,2.6,2.57,2.59,"2020","10","22"
"USGS","02098206",2020-10-23,2.59,2.31,2.52,"2020","10","23"
"USGS","02098206",2020-10-24,2.46,2.29,2.34,"2020","10","24"
"USGS","02098206",2020-10-25,2.44,2.17,2.37,"2020","10","25"
"USGS","02098206",2020-10-26,2.41,2.26,2.35,"2020","10","26"
"USGS","02098206",2020-10-27,2.33,2.25,2.29,"2020","10","27"
"USGS","02098206",2020-10-28,2.97,2.3,2.62,"2020","10","28"
"USGS","02098206",2020-10-29,3.02,2.81,2.96,"2020","10","29"
"USGS","02098206",2020-10-30,3.87,2.91,3.38,"2020","10","30"
"USGS","02098206",2020-10-31,4.23,3.23,3.9,"2020","10","31"
"USGS","02098206",2020-11-01,4.27,4.11,4.22,"2020","11","01"
"USGS","02098206",2020-11-02,4.12,4.04,4.07,"2020","11","02"
"USGS","02098206",2020-11-03,4.09,3.5,3.77,"2020","11","03"
"USGS","02098206",2020-11-04,3.51,2.51,2.93,"2020","11","04"
"USGS","02098206",2020-11-05,2.53,2.45,2.48,"2020","11","05"
"USGS","02098206",2020-11-06,2.48,2.36,2.43,"2020","11","06"
"USGS","02098206",2020-11-07,2.39,2.35,2.38,"2020","11","07"
"USGS","02098206",2020-11-08,2.39,2.36,2.37,"2020","11","08"
"USGS","02098206",2020-11-09,2.37,2.34,2.36,"2020","11","09"
"USGS","02098206",2020-11-10,2.37,2.16,2.3,"2020","11","10"
"USGS","02098206",2020-11-11,2.2,2.15,2.17,"2020","11","11"
"USGS","02098206",2020-11-12,11.79,2.18,5.16,"2020","11","12"
"USGS","02098206",2020-11-13,11.99,8.41,9.71,"2020","11","13"
"USGS","02098206",2020-11-14,9.83,8.56,9.41,"2020","11","14"
"USGS","02098206",2020-11-15,9.72,8.03,9.06,"2020","11","15"
"USGS","02098206",2020-11-16,8.03,5.23,6.36,"2020","11","16"
"USGS","02098206",2020-11-17,7.67,5.98,6.83,"2020","11","17"
"USGS","02098206",2020-11-18,7.63,7.46,7.55,"2020","11","18"
"USGS","02098206",2020-11-19,8.93,6.86,7.98,"2020","11","19"
"USGS","02098206",2020-11-20,8.93,8.79,8.87,"2020","11","20"
"USGS","02098206",2020-11-21,8.87,8.77,8.82,"2020","11","21"
"USGS","02098206",2020-11-22,8.81,8.7,8.76,"2020","11","22"
"USGS","02098206",2020-11-23,8.76,5.53,7.32,"2020","11","23"
"USGS","02098206",2020-11-24,6.19,6.08,6.14,"2020","11","24"
"USGS","02098206",2020-11-25,6.13,3.56,5.15,"2020","11","25"
"USGS","02098206",2020-11-26,3.86,3.81,3.83,"2020","11","26"
"USGS","02098206",2020-11-27,3.84,3.57,3.81,"2020","11","27"
"USGS","02098206",2020-11-28,3.84,3.75,3.82,"2020","11","28"
"USGS","02098206",2020-11-29,3.86,3.67,3.82,"2020","11","29"
"USGS","02098206",2020-11-30,5.46,3.85,4.74,"2020","11","30"
"USGS","02098206",2020-12-01,7.05,5.31,6.12,"2020","12","01"
"USGS","02098206",2020-12-02,6.96,6.15,6.5,"2020","12","02"
"USGS","02098206",2020-12-03,6.17,5.72,5.99,"2020","12","03"
"USGS","02098206",2020-12-04,5.88,5.71,5.83,"2020","12","04"
"USGS","02098206",2020-12-05,5.92,5.74,5.81,"2020","12","05"
"USGS","02098206",2020-12-06,6.12,5.89,6.02,"2020","12","06"
"USGS","02098206",2020-12-07,6.06,5.73,5.92,"2020","12","07"
"USGS","02098206",2020-12-08,5.88,5.63,5.81,"2020","12","08"
"USGS","02098206",2020-12-09,5.79,4.03,5.09,"2020","12","09"
"USGS","02098206",2020-12-10,4.04,3.94,3.99,"2020","12","10"
"USGS","02098206",2020-12-11,3.95,3.35,3.74,"2020","12","11"
"USGS","02098206",2020-12-12,3.36,3.27,3.35,"2020","12","12"
"USGS","02098206",2020-12-13,3.3,3.27,3.29,"2020","12","13"
"USGS","02098206",2020-12-14,4.07,3.27,3.43,"2020","12","14"
"USGS","02098206",2020-12-15,5.4,4.07,4.56,"2020","12","15"
"USGS","02098206",2020-12-16,6.84,5.18,5.62,"2020","12","16"
"USGS","02098206",2020-12-17,7.5,6.21,7.09,"2020","12","17"
"USGS","02098206",2020-12-18,8.3,6.34,7.5,"2020","12","18"
"USGS","02098206",2020-12-19,8.08,7.56,7.8,"2020","12","19"
"USGS","02098206",2020-12-20,7.79,7.48,7.59,"2020","12","20"
"USGS","02098206",2020-12-21,8.13,7.79,7.98,"2020","12","21"
"USGS","02098206",2020-12-22,7.97,7.49,7.71,"2020","12","22"
"USGS","02098206",2020-12-23,7.5,5.8,6.78,"2020","12","23"
"USGS","02098206",2020-12-24,10.09,5.86,7.15,"2020","12","24"
"USGS","02098206",2020-12-25,10.27,8.24,9.51,"2020","12","25"
"USGS","02098206",2020-12-26,8.74,6.31,7.91,"2020","12","26"
"USGS","02098206",2020-12-27,8.64,8.07,8.33,"2020","12","27"
"USGS","02098206",2020-12-28,8.09,7.83,7.96,"2020","12","28"
"USGS","02098206",2020-12-29,7.89,7.66,7.81,"2020","12","29"
"USGS","02098206",2020-12-30,7.81,7.53,7.73,"2020","12","30"
"USGS","02098206",2020-12-31,7.69,7.01,7.46,"2020","12","31"
"USGS","02098206",2021-01-01,7.9,5.36,7.36,"2021","01","01"
"USGS","02098206",2021-01-02,8.75,7.83,8.48,"2021","01","02"
"USGS","02098206",2021-01-03,12.01,8.75,10.32,"2021","01","03"
"USGS","02098206",2021-01-04,9.02,7.55,8.3,"2021","01","04"
"USGS","02098206",2021-01-05,8.42,6.26,7.42,"2021","01","05"
